Speed,Action
20.000000106191962,2
20.00000001814696,0
20.0000000031011,2
20.00000000052994,0
20.00000000009056,2
20.000000000015476,0
20.000000000002643,2
20.00000000000045,0
20.000000000000078,2
20.000000000000014,0
20.000000000000014,2
20.000000000000014,0
20.000000000000014,2
20.000000000000014,0
20.000000000000014,2
20.000000000000014,0
20.000000000000014,2
20.000000000000014,0
20.000000000000014,2
20.000000000000014,0
24.145558826869305,3
24.85398605633181,2
20.829489108066443,4
20.14174992931909,0
20.02422339517972,2
20.004139493238917,0
20.000707390691847,2
20.00012088474652,0
20.000020657780922,2
20.000003530171714,0
20.00000060326481,2
20.00000010309086,0
20.000000017617012,2
20.00000000301054,0
20.000000000514465,2
20.000000000087915,2
20.00000000001502,0
20.000000000002565,0
20.00000000000044,2
24.145558826869372,3
24.853986056331816,2
24.975047934935745,0
24.995735985650892,2
24.99927133011546,0
29.145434305759107,3
29.85396477713911,3
29.975044298572065,3
29.99573536423912,3
29.999271223923497,3
25.854316633873548,4
21.0004338345051,4
20.17096237183884,4
20.029215457911036,4
20.00499257802621,4
20.000853172845137,4
20.000145797201338,4
20.00002491502635,4
20.000004257684864,4
20.000000727588247,4
20.00000012433627,4
20.0000000212476,4
20.000000003630966,4
20.00000000062049,0
20.00000000010603,2
20.00000000001812,0
20.000000000003094,2
20.000000000000526,0
20.00000000000009,2
24.145558826869316,3
20.70842722946251,4
20.121061878603935,0
20.02068805071515,2
24.149094171333864,3
20.709031378236855,4
20.12116512052144,4
20.020705693544173,0
20.003538359416478,0
24.146163490863454,3
28.99964821316361,3
25.683492822273124,4
20.97124205490859,4
20.165973840157992,2
20.02836297653872,2
20.00484689898944,0
20.00082827801172,2
20.0001415429672,0
24.145583014897092,3
28.999549016650477,3
29.829034697625413,2
25.825225214425586,4
29.286580106931464,3
E,p,i,s,o,d,e,:, ,3,0,8
25.0,0
20.8544411731307,4
20.146013943668194,2
20.024952065064255,0
20.004264014349108,4
20.00072866988454,2
20.000124521110198,0
20.000021279192694,2
20.000003636363672,0
20.00000062141177,2
20.000000106191962,0
20.00000001814696,2
20.0000000031011,0
20.00000000052994,2
20.00000000009056,0
20.8544411731307,4
20.146013943668194,4
24.17051089193356,3
29.003808897550215,3
29.829762661152085,3
29.97090844169683,3
29.99502859495905,3
29.99915044536894,3
29.99985482110888,3
29.99997519063559,3
29.99999576037151,3
11.806899702844055,4
E,p,i,s,o,d,e,:, ,1,2
29.1455588268693,3
25.70842722946251,4
20.975503051734638,4
20.166701994383345,1
20.028487409528825,1
20.00486816312345,2
20.000831911802038,4
20.000142163939216,0
20.000024294144602,2
20.000004151583486,0
20.00000070945677,1
20.000000121237814,2
20.00000002071812,0
20.00000000354048,1
20.000000000605027,2
20.00000000010339,0
20.000000000017668,0
20.00000000000302,0
20.00000000000052,0
20.00000000000009,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
24.145558826869305,3
24.85398605633181,0
24.975047934935745,0
24.995735985650892,0
24.99927133011546,0
24.999875478889802,0
29.145537547676604,3
25.708423593098832,4
20.975502430322866,4
20.166701888191383,4
20.02848739138187,4
20.00486816002235,4
20.0008319112721,0
20.000142163848654,0
20.000024294129123,0
20.00000415158084,0
20.000000709456323,0
20.00000012123774,0
24.145558847587406,3
24.853986059872287,0
24.97504793554077,0
20.850177158884986,4
20.14528527380132,1
20.02482754395708,1
20.004242735156925,1
20.000725033520954,1
20.00012389969844,2
10.748857673188057,2
E,p,i,s,o,d,e,:, ,8,4
25.0,2
20.8544411731307,4
20.146013943668194,4
20.024952065064255,4
20.004264014349108,4
20.00072866988454,4
20.000124521110198,4
20.000021279192694,4
20.000003636363672,4
20.00000062141177,4
20.000000106191962,4
20.00000001814696,4
20.0000000031011,4
24.14555882739924,3
28.999544883291666,3
25.68347516441373,4
20.971239037388173,4
20.16597332449926,4
20.02836288841871,4
20.00484688393077,4
20.000828275438366,4
24.145700369396746,3
28.999569071153743,3
25.683479297834776,4
25.1167985706105,2
29.16551832840778,3
29.857396900313738,3
29.975630808042396,3
29.9958355918071,3
29.999288351635656,3
29.99987838766734,3
25.85442039101386,4
20.343210757287697,3
E,p,i,s,o,d,e,:, ,1,1,7
29.1455588268693,3
29.853986056331806,3
25.82948910806644,4
20.996191102449785,4
20.170237338847915,0
24.174650385172473,3
29.00451628824206,3
29.829883545898607,1
29.970929099477754,0
29.99503212513076,0
29.999151048633752,0
29.999854924199738,0
29.999975208252604,3
29.999995763382053,3
29.999999276011838,0
25.854441049409644,4
21.00045509565642,4
20.17096600511945,4
20.029216078795944,4
20.004992684128137,0
20.000853190976702,0
20.00014580029981,0
20.00002491555584,0
20.000004257775355,0
20.000000727603716,2
20.000000124338914,2
20.000000021248056,2
20.000000003631044,0
20.000000000620503,0
20.000000000106038,2
20.000000000018122,2
20.000000000003094,0
20.000000000000526,2
20.00000000000009,0
20.000000000000014,2
24.145558826869305,3
28.999544883201107,3
29.829033991267547,3
25.825225093717332,4
20.995462432565247,4
20.170112817737717,0
20.029070279110478,0
24.15052659554658,3
29.00039381642039,3
29.82917906396671,0
29.970808711804082,3
29.995011552293732,3
29.99914753297795,3
29.999854323415526,0
25.854416278716354,4
25.146009689505675,0
25.02495133807794,2
25.0042638901157,2
20.85516982178521,4
20.146138461150425,2
24.170532170506277,3
29.003812533807945,3
29.829763282545755,3
29.970908547885696,3
29.995028613105475,3
15.04697092775797,3
E,p,i,s,o,d,e,:, ,1,7,8
25.0,2
29.1455588268693,3
29.853986056331806,3
16.084528397790784,3
E,p,i,s,o,d,e,:, ,1,8,2
25.0,2
29.1455588268693,3
25.70842722946251,4
20.975503051734638,4
20.166701994383345,2
20.028487409528825,4
20.00486816312345,4
20.000831911802038,4
20.000142163939216,4
20.000024294144602,4
20.000004151583486,4
20.00000070945677,2
24.145558948107112,3
28.999544903919222,3
29.829033994808032,3
29.970783921191657,3
11.197859722275467,4
E,p,i,s,o,d,e,:, ,1,9,9
20.8544411731307,4
20.146013943668194,0
20.024952065064255,0
20.004264014349108,0
20.00072866988454,0
20.000124521110198,2
20.000021279192694,2
20.000003636363672,2
20.00000062141177,0
20.000000106191962,2
20.00000001814696,0
20.0000000031011,2
20.00000000052994,0
20.00000000009056,2
20.000000000015476,0
20.000000000002643,0
24.145558826869756,3
28.999544883201185,3
29.829033991267565,3
29.970783920586637,0
29.995007315766355,0
29.999146809005268,0
29.99985419969711,3
25.854416257574332,4
21.00045085902345,4
20.17096528112872,0
20.02921595507445,0
20.004992662985593,0
20.00085318736369,0
20.000145799682386,0
20.000024915450332,0
20.000004257757322,0
20.000000727600632,0
20.00000012433839,0
20.000000021247967,0
20.00000000363103,0
20.0000000006205,0
24.14555882697534,3
28.999544883219226,3
25.683475164401347,4
20.97123903738606,4
20.165973324498896,0
20.02836288841865,0
20.00484688393076,0
24.146387102307667,3
28.999686425728555,3
25.68349935235089,4
25.116801997691354,0
25.019960087186277,0
25.00341094406225,0
25.000582890209206,0
25.000099609078834,0
25.000017022019634,0
25.000002908862886,0
29.145559323959745,3
29.853986141278714,3
29.97504794945217,3
29.995735988131575,3
25.85371250367008,4
21.00033059576114,4
20.170944729552136,4
20.029212443051808,4
24.150550889691537,3
20.709280314265342,4
20.12120766075988,4
24.166271790039715,3
9.02245348023727,4
E,p,i,s,o,d,e,:, ,2,6,6
25.0,2
25.0,2
29.1455588268693,3
29.853986056331806,3
29.975047934935745,3
29.995735985650892,3
29.99927133011546,3
25.854316652020504,4
21.000433837606195,4
8.906923589269415,3
E,p,i,s,o,d,e,:, ,2,7,6
29.1455588268693,3
29.853986056331806,3
29.975047934935745,3
29.995735985650892,3
29.99927133011546,3
25.854316652020504,4
29.2915514913448,3
29.878934485032392,3
29.97931132787308,3
29.996464549343468,3
25.853837006209396,4
29.29146952551889,3
25.733361651167804,4
20.979764051041276,4
20.167430149032597,4
20.028611842591374,4
20.00488942726984,4
20.000835545594477,4
20.000142784911592,4
20.000024400261474,4
24.14556299658691,3
28.999545595756786,3
25.68347528616563,4
20.971239058194147,4
20.16597332805475,4
20.0283628890263,4
20.004846884034603,4
20.00082827545611,4
20.00014154253048,4
19.336831463459777,3
E,p,i,s,o,d,e,:, ,3,0,6
20.8544411731307,4
20.146013943668194,1
20.024952065064255,1
20.004264014349108,1
20.00072866988454,1
20.000124521110198,1
20.000021279192694,1
20.000003636363672,1
20.00000062141177,1
20.000000106191962,1
20.00000001814696,1
20.0000000031011,1
20.00000000052994,1
20.00000000009056,1
20.000000000015476,1
20.000000000002643,1
20.00000000000045,1
20.000000000000078,1
24.14555882686931,3
20.70842722946251,4
20.121061878603935,1
20.02068805071515,0
20.003535344464566,2
20.000604148774343,2
20.0001032419175,0
20.000017642829018,0
20.000003014951908,2
20.00000051521981,2
20.000000088045002,0
20.00000001504586,0
20.00000000257116,2
20.000000000439382,2
20.000000000075083,0
20.000000000012832,0
20.00000000000219,2
20.00000000000037,0
20.000000000000064,2
20.000000000000014,0
20.000000000000014,2
20.000000000000014,0
20.000000000000014,0
20.000000000000014,2
20.000000000000014,2
20.000000000000014,0
20.000000000000014,0
20.000000000000014,2
20.000000000000014,2
20.000000000000014,0
20.000000000000014,0
20.000000000000014,2
20.000000000000014,2
20.000000000000014,0
20.000000000000014,0
24.145558826869305,3
28.999544883201107,3
29.829033991267547,2
29.970783920586634,2
29.99500731576635,0
29.999146809005264,2
29.99985419969711,0
29.99997508444363,2
29.999995742224556,3
25.854440445526976,4
21.00045499245998,4
20.170965987484394,0
20.029216075782326,2
29.1455588268693,3
19.63520405843872,0
E,p,i,s,o,d,e,:, ,2
25.0,0
20.8544411731307,4
20.146013943668194,0
20.024952065064255,4
10.039182135182054,4
E,p,i,s,o,d,e,:, ,7
20.8544411731307,4
20.146013943668194,0
20.024952065064255,1
20.004264014349108,4
20.00072866988454,4
20.000124521110198,4
20.000021279192694,4
20.000003636363672,4
20.00000062141177,4
20.000000106191962,4
20.00000001814696,0
20.0000000031011,0
20.00000000052994,1
20.00000000009056,0
20.000000000015476,1
20.000000000002643,1
13.220584471879896,4
E,p,i,s,o,d,e,:, ,2,4
29.1455588268693,3
18.61029252903143,4
E,p,i,s,o,d,e,:, ,2,6
29.1455588268693,3
29.853986056331806,0
18.47370819933294,0
E,p,i,s,o,d,e,:, ,2,9
29.1455588268693,3
25.70842722946251,4
29.266620705473237,3
25.729115280177655,4
20.979038396199204,4
24.31286497002699,3
14.208258921147891,4
E,p,i,s,o,d,e,:, ,3,6
25.0,2
20.8544411731307,4
20.146013943668194,2
24.17051089193356,3
29.003808897550215,3
25.68420383428279,4
20.971363558495725,4
20.1659946036915,4
E,p,i,s,o,d,e,:, ,4,4
20.8544411731307,4
20.146013943668194,4
20.024952065064255,4
24.14982284121841,3
29.00027355308565,3
25.683599685508444,4
20.971260316578224,4
20.16597696086248,4
9.411931965309524,4
E,p,i,s,o,d,e,:, ,5,3
20.8544411731307,4
20.146013943668194,4
20.024952065064255,0
20.004264014349108,4
11.51767460612471,4
E,p,i,s,o,d,e,:, ,5,8
20.8544411731307,4
24.29157277053749,3
24.878938121396065,0
20.83375312241555,4
20.142478599203624,4
20.024347916289912,4
20.004160772431604,4
7.614215638381224,4
E,p,i,s,o,d,e,:, ,6,6
20.8544411731307,4
17.583202595116408,4
E,p,i,s,o,d,e,:, ,6,8
27.102836768212764,3
E,p,i,s,o,d,e,:, ,6,9
20.8544411731307,4
20.146013943668194,4
20.8544411731307,4
20.146013943668194,0
20.024952065064255,0
20.004264014349108,0
20.00072866988454,0
20.000124521110198,0
20.000021279192694,0
20.000003636363672,0
20.00000062141177,0
20.000000106191962,2
20.00000001814696,2
20.0000000031011,0
20.00000000052994,1
20.00000000009056,2
20.000000000015476,0
20.000000000002643,1
20.00000000000045,1
20.000000000000078,1
20.000000000000014,1
20.000000000000014,2
20.000000000000014,0
20.000000000000014,0
20.000000000000014,2
20.000000000000014,4
20.000000000000014,2
20.000000000000014,0
20.000000000000014,2
20.000000000000014,0
20.000000000000014,2
20.000000000000014,0
20.000000000000014,2
20.000000000000014,0
20.000000000000014,2
20.000000000000014,0
20.000000000000014,2
20.000000000000014,0
20.000000000000014,2
20.000000000000014,0
20.000000000000014,2
20.000000000000014,0
20.000000000000014,2
20.000000000000014,0
20.000000000000014,2
20.000000000000014,0
20.000000000000014,2
20.000000000000014,0
20.000000000000014,2
20.000000000000014,0
20.000000000000014,2
20.000000000000014,0
20.000000000000014,2
20.000000000000014,0
20.000000000000014,2
20.000000000000014,0
20.000000000000014,2
20.000000000000014,0
20.000000000000014,2
20.000000000000014,0
20.000000000000014,2
20.000000000000014,0
20.000000000000014,2
20.000000000000014,0
20.000000000000014,2
20.000000000000014,0
20.000000000000014,2
20.000000000000014,0
20.000000000000014,2
20.000000000000014,0
20.000000000000014,2
20.000000000000014,0
20.000000000000014,2
20.000000000000014,0
20.000000000000014,2
20.000000000000014,0
20.000000000000014,2
20.000000000000014,0
20.000000000000014,0
20.000000000000014,2
20.000000000000014,0
20.000000000000014,2
20.000000000000014,0
20.000000000000014,2
20.000000000000014,0
20.000000000000014,2
20.000000000000014,2
20.000000000000014,0
20.000000000000014,2
23.511659807956104,4
22.46635092136286,4
21.732197080573094,0
21.216577373461487,0
20.8544411731307,0
20.600101345189188,1
20.421470354920253,1
20.29601210112369,1
20.20789875963694,0
20.146013943668194,1
20.102550259476153,0
20.072024324899573,0
20.050584985389,0
20.03552745201532,0
20.024952065064255,0
20.01752463280233,0
20.012308109732228,0
20.008644378851713,0
20.00607122355566,0
20.004264014349108,0
20.002994753562064,0
20.002103311143728,0
20.001477222641412,0
20.00103750067545,0
20.00072866988454,0
20.000511768149366,0
20.000359431128224,0
20.000252439969344,0
20.000177296658855,0
20.000124521110198,0
20.000087455155587,0
20.000061422550974,0
20.00004313902071,0
20.000030297913035,0
20.000021279192694,0
20.000014945057146,0
20.0000104963913,0
20.000007371951092,0
20.000005177556872,0
20.000003636363672,0
20.000002553934433,0
20.00000179370978,0
20.000001259779708,0
20.000000884783553,0
20.00000062141177,0
20.000000436437347,0
20.000000306523898,0
20.00000021528153,0
20.000000151199103,0
20.000000106191962,0
20.00000007458201,0
20.00000005238133,0
20.000000036789082,0
20.00000002583815,0
20.00000001814696,0
20.00000001274519,0
20.000000008951353,0
20.000000006286818,0
20.000000004415433,0
20.0000000031011,0
20.000000002178,0
20.000000001529678,0
20.00000000107434,0
20.000000000754543,1
20.00000000052994,1
20.000000000372196,1
20.00000000026141,1
20.000000000183594,1
20.000000000128942,1
20.00000000009056,1
20.0000000000636,1
20.00000000004467,1
20.00000000003137,1
20.000000000022034,1
20.000000000015476,1
20.00000000001087,1
20.000000000007635,0
20.00000000000536,0
20.000000000003766,0
20.000000000002643,0
20.000000000001858,0
20.000000000001304,0
20.000000000000917,0
20.000000000000643,0
20.00000000000045,0
20.000000000000316,0
20.00000000000022,0
20.000000000000156,0
20.00000000000011,0
20.000000000000078,0
20.000000000000057,0
20.00000000000004,0
20.00000000000003,0
20.000000000000018,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,4
20.000000000000014,4
20.000000000000014,4
20.000000000000014,4
20.000000000000014,4
20.000000000000014,4
20.000000000000014,4
20.000000000000014,4
20.000000000000014,4
20.000000000000014,4
20.000000000000014,4
20.000000000000014,4
20.000000000000014,4
20.000000000000014,4
20.000000000000014,4
20.000000000000014,4
20.000000000000014,4
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,0
20.000000000000014,4
20.000000000000014,4
20.000000000000014,4
20.000000000000014,4
20.000000000000014,4
20.000000000000014,4
20.000000000000014,4
20.000000000000014,4
20.000000000000014,4
20.000000000000014,4
20.000000000000014,4
20.000000000000014,4
20.000000000000014,4
20.000000000000014,4
20.000000000000014,4
20.000000000000014,4
20.000000000000014,4
20.000000000000014,4
20.000000000000014,4
20.000000000000014,4
20.000000000000014,4
20.000000000000014,4
20.000000000000014,4
20.000000000000014,4
20.000000000000014,4
20.000000000000014,4
20.000000000000014,4
20.000000000000014,4
20.000000000000014,4
20.000000000000014,4
20.000000000000014,4
20.000000000000014,4
20.000000000000014,4
20.000000000000014,4
20.000000000000014,4
20.000000000000014,4
20.000000000000014,4
20.000000000000014,4
20.000000000000014,4
20.000000000000014,4
20.000000000000014,4
20.000000000000014,4
20.000000000000014,4
20.000000000000014,4
20.000000000000014,4
20.000000000000014,4
20.000000000000014,4
20.000000000000014,4
20.000000000000014,4
20.000000000000014,4
20.000000000000014,4
20.000000000000014,4
20.000000000000014,4
20.000000000000014,4
20.000000000000014,4
20.000000000000014,4
20.000000000000014,4
20.000000000000014,4
20.000000000000014,4
E,p,i,s,o,d,e,:, ,2,5,0
26.488340192043896,3
27.53364907863714,3
28.267802919426906,3
28.783422626538513,3
29.1455588268693,3
29.399898654810812,3
29.578529645079747,3
29.70398789887631,3
29.79210124036306,3
29.853986056331806,3
29.897449740523847,3
29.927975675100427,3
29.949415014611,3
29.96447254798468,3
28.48670774289185,4
27.44882628856053,4
25.23154877879697,4
23.67428391597263,4
25.557247414235924,3
26.879712861575847,3
27.808522613342706,3
28.46085538824618,3
28.919009545654383,3
27.75244566169416,4
26.933130560750907,4
24.869359186700226,4
23.419906589287404,4
22.401909703312963,4
21.68693795349278,4
21.184790441959265,4
20.83211619517578,4
22.072761991673524,3
